,date,IBM_open,IBM_high,IBM_low,IBM_close,IBM_volume,NASDAQ_open,NASDAQ_high,NASDAQ_low,NASDAQ_close,NASDAQ_Adj_close,NASDAQ_volume,SP_close,SP_Volume,SP_Open,SP_High,SP_low,interest_rate,gdp,yield_rate
1068,2014-12-04,116.1205,116.4674,115.4125,116.1488,3862816.0,4772.0,4785.410156,4753.709961,4769.439941,4769.439941,1724090000.0,2071.92,--,2073.64,2077.34,2062.34,1.77,17852.54,2.25
1069,2014-12-05,115.8373,116.4674,115.3417,115.5966,3013500.0,4776.580078,4788.97998,4769.640137,4780.759766,4780.759766,1767100000.0,2075.37,--,2072.78,2079.47,2070.81,1.75,17852.54,2.31
1070,2014-12-06,,,,,,,,,,,,,,,,,,17852.54,
1071,2014-12-07,,,,,,,,,,,,,,,,,,17852.54,
1072,2014-12-08,115.6107,115.6107,114.3717,114.5983,2851383.0,4769.759766,4793.240234,4722.910156,4740.689941,4740.689941,1966770000.0,2060.31,--,2074.84,2075.78,2054.27,1.71,17852.54,2.26
1073,2014-12-09,113.8761,115.4196,113.8478,115.3983,3865785.0,4685.200195,4768.410156,4674.379883,4766.470215,4766.470215,1950330000.0,2059.82,--,2056.55,2060.6,2034.17,1.73,17852.54,2.22
1074,2014-12-10,115.4125,115.639,113.3026,113.6424,4081714.0,4754.419922,4766.640137,4679.25,4684.02002,4684.02002,1850810000.0,2026.14,--,2058.86,2058.86,2024.26,1.71,17852.54,2.18
1075,2014-12-11,113.8619,115.3558,113.6495,114.0389,3987625.0,4704.649902,4759.879883,4699.430176,4708.160156,4708.160156,1873050000.0,2035.33,--,2027.92,2055.53,2027.92,1.70,17852.54,2.19
1076,2014-12-12,113.4584,113.6354,109.975,110.0104,8611249.0,4665.350098,4707.919922,4653.600098,4653.600098,4653.600098,1888870000.0,2002.33,--,2030.36,2032.25,2002.33,1.64,17852.54,2.10
1077,2014-12-13,,,,,,,,,,,,,,,,,,17852.54,
1078,2014-12-14,,,,,,,,,,,,,,,,,,17852.54,
1079,2014-12-15,110.3998,110.9725,108.212,108.3678,6500311.0,4679.669922,4690.580078,4592.430176,4605.160156,4605.160156,2143610000.0,1989.63,--,2005.03,2018.69,1982.26,1.62,17852.54,2.12
1080,2014-12-16,107.6385,109.6634,106.5553,107.1996,6782173.0,4572.790039,4645.189941,4547.310059,4547.830078,4547.830078,2231670000.0,1972.74,--,1986.71,2016.89,1972.56,1.65,17852.54,2.07
1081,2014-12-17,107.2775,108.5434,106.9872,107.5677,5139465.0,4556.899902,4651.899902,4550.700195,4644.310059,4644.310059,2279930000.0,2012.89,--,1973.77,2016.75,1973.77,1.65,17852.54,2.14
1082,2014-12-18,108.736,111.6388,108.5377,111.6388,7301971.0,4712.390137,4748.399902,4697.089844,4748.399902,4748.399902,2172260000.0,2061.23,--,2018.98,2061.23,2018.98,1.65,17852.54,2.22
1083,2014-12-19,111.5043,113.5716,111.5043,112.2264,8864850.0,4752.600098,4782.129883,4738.290039,4765.379883,4765.379883,3287920000.0,2070.65,--,2061.04,2077.85,2061.03,1.68,17852.54,2.17
1084,2014-12-20,,,,,,,,,,,,,,,,,,17852.54,
1085,2014-12-21,,,,,,,,,,,,,,,,,,17852.54,
1086,2014-12-22,112.099,114.6337,112.099,114.3009,4682509.0,4759.040039,4781.930176,4757.799805,4781.419922,4781.419922,1720070000.0,2078.54,--,2069.28,2078.76,2069.28,1.70,17852.54,2.17
1087,2014-12-23,114.8602,115.3346,114.4213,114.8673,4044120.0,4798.029785,4798.060059,4761.390137,4765.419922,4765.419922,1590820000.0,2082.17,--,2081.48,2086.73,2079.77,1.70,17852.54,2.26
1088,2014-12-24,115.3204,115.3983,114.4213,114.5699,1869977.0,4770.120117,4787.569824,4768.669922,4773.470215,4773.470215,729750000.0,2081.88,--,2083.25,2087.56,2081.86,1.68,17852.54,2.27
1089,2014-12-25,,,,,,,,,,,,2081.88,--,0.0,0.0,0.0,.,17852.54,.
1090,2014-12-26,114.8885,115.4691,114.7045,114.9381,1912310.0,4788.060059,4814.950195,4787.850098,4806.859863,4806.859863,930220000.0,2088.77,--,2084.3,2092.7,2084.3,1.67,17852.54,2.25
1091,2014-12-27,,,,,,,,,,,,,,,,,,17852.54,
1092,2014-12-28,,,,,,,,,,,,,,,,,,17852.54,
1093,2014-12-29,114.6974,114.9381,112.892,113.6424,3331833.0,4801.259766,4813.720215,4798.899902,4806.910156,4806.910156,1227740000.0,2090.57,--,2087.63,2093.55,2085.75,1.65,17852.54,2.22
1094,2014-12-30,113.2955,113.8619,113.1327,113.3168,2829904.0,4793.609863,4803.890137,4772.879883,4777.439941,4777.439941,1269200000.0,2080.35,--,2088.49,2088.49,2079.53,1.64,17852.54,2.20
1095,2014-12-31,113.5716,114.3434,113.5504,113.5929,4011909.0,4790.529785,4806.430176,4734.109863,4736.049805,4736.049805,1515600000.0,2058.9,--,2082.11,2085.58,2057.94,1.68,17852.54,2.17
1096,2015-01-01,,,,,,,,,,,,2058.9,--,0.0,0.0,0.0,.,17991.348,.
1097,2015-01-02,114.2089,115.6249,113.9894,114.7399,5525341.0,4760.240234,4777.009766,4698.109863,4726.810059,4726.810059,1435150000.0,2058.2,--,2058.9,2072.36,2046.04,1.71,17991.348,2.12
1098,2015-01-03,,,,,,,,,,,,,,,,,,17991.348,
1099,2015-01-04,,,,,,,,,,,,,,,,,,17991.348,
1100,2015-01-05,114.1805,114.1805,112.7079,112.9344,4880389.0,4700.339844,4702.77002,4641.459961,4652.569824,4652.569824,1794470000.0,2020.58,--,2054.44,2054.44,2017.34,1.64,17991.348,2.04
1101,2015-01-06,113.0477,113.253,109.8617,110.4989,6145670.0,4666.850098,4667.330078,4567.589844,4592.740234,4592.740234,2167320000.0,2002.61,--,2022.15,2030.25,1992.44,1.56,17991.348,1.97
1102,2015-01-07,111.2989,111.2989,109.0546,109.7767,4701015.0,4626.839844,4652.720215,4613.899902,4650.470215,4650.470215,1957950000.0,2025.9,--,2005.55,2029.61,2005.55,1.57,17991.348,1.96
1103,2015-01-08,110.6193,112.6045,110.1307,112.1627,4240585.0,4689.540039,4741.379883,4688.02002,4736.189941,4736.189941,2105450000.0,2062.14,--,2030.61,2064.08,2030.61,1.62,17991.348,2.03
1104,2015-01-09,112.1627,113.5221,111.3343,112.6512,4472701.0,4744.470215,4744.709961,4681.240234,4704.069824,4704.069824,1715830000.0,2044.81,--,2063.45,2064.43,2038.33,1.62,17991.348,1.98
1105,2015-01-10,,,,,,,,,,,,,,,,,,17991.348,
1106,2015-01-11,,,,,,,,,,,,,,,,,,17991.348,
1107,2015-01-12,112.5734,112.7504,110.2794,110.7609,4187588.0,4714.069824,4715.810059,4650.649902,4664.709961,4664.709961,1861960000.0,2028.26,--,2046.13,2049.3,2022.58,1.57,17991.348,1.92
1108,2015-01-13,111.3414,113.2601,110.2228,111.0228,4386989.0,4708.740234,4751.339844,4624.279785,4661.5,4661.5,2162180000.0,2023.03,--,2031.58,2056.93,2008.25,1.54,17991.348,1.91
1109,2015-01-14,109.6422,110.7963,108.8492,110.3077,4689740.0,4610.759766,4655.370117,4595.97998,4639.319824,4639.319824,2073810000.0,2011.27,--,2018.4,2018.4,1988.44,1.57,17991.348,1.86
1110,2015-01-15,110.9379,111.1361,109.1466,109.4369,4251698.0,4657.459961,4663.959961,4567.390137,4570.819824,4570.819824,1976260000.0,1992.67,--,2013.75,2021.35,1991.47,1.58,17991.348,1.77
1111,2015-01-16,108.9059,111.6034,108.9059,111.2565,5756041.0,4566.379883,4635.819824,4563.109863,4634.379883,4634.379883,1970520000.0,2019.42,--,1992.25,2020.46,1988.12,1.60,17991.348,1.83
1112,2015-01-17,,,,,,,,,,,,,,,,,,17991.348,
1113,2015-01-18,,,,,,,,,,,,,,,,,,17991.348,
1114,2015-01-19,,,,,,,,,,,,2019.42,--,0.0,0.0,0.0,.,17991.348,.
1115,2015-01-20,110.9449,111.391,109.0546,111.1219,8380815.0,4655.839844,4665.649902,4601.100098,4654.850098,4654.850098,1835040000.0,2022.55,--,2020.76,2028.94,2004.49,1.59,17991.348,1.82
1116,2015-01-21,108.3465,109.3873,106.9588,107.681,11896012.0,4641.950195,4692.459961,4629.589844,4667.419922,4667.419922,1847420000.0,2032.12,--,2020.19,2038.29,2012.04,1.61,17991.348,1.87
1117,2015-01-22,107.5748,110.2511,107.4474,110.0174,6119523.0,4690.930176,4752.600098,4644.569824,4750.399902,4750.399902,1996550000.0,2063.15,--,2034.3,2064.62,2026.38,1.61,17991.348,1.90
1118,2015-01-23,109.7626,111.5821,109.6634,110.3573,4834447.0,4748.189941,4771.180176,4737.950195,4757.879883,4757.879883,1653830000.0,2051.82,--,2062.98,2062.98,2050.54,1.60,17991.348,1.81
1119,2015-01-24,,,,,,,,,,,,,,,,,,17991.348,
1120,2015-01-25,,,,,,,,,,,,,,,,,,17991.348,
1121,2015-01-26,112.0494,112.899,110.2865,110.7042,7888037.0,4752.359863,4774.180176,4734.200195,4771.759766,4771.759766,1717510000.0,2057.09,--,2050.42,2057.62,2040.97,1.61,17991.348,1.83
1122,2015-01-27,109.6988,109.805,108.035,108.7997,5659568.0,4698.22998,4721.870117,4659.830078,4681.5,4681.5,1954160000.0,2029.55,--,2047.86,2047.86,2019.91,1.66,17991.348,1.83
1123,2015-01-28,109.0333,109.4086,107.2987,107.2987,4495633.0,4740.689941,4742.060059,4637.47998,4637.990234,4637.990234,2118680000.0,2002.16,--,2032.34,2042.49,2001.49,1.61,17991.348,1.73
1124,2015-01-29,107.1783,110.152,105.8614,110.0812,8320622.0,4635.72998,4688.410156,4601.759766,4683.410156,4683.410156,2110710000.0,2021.25,--,2002.45,2024.64,1989.18,1.62,17991.348,1.77
1125,2015-01-30,108.9696,109.9112,108.3536,108.5448,6563447.0,4671.209961,4703.810059,4631.100098,4635.240234,4635.240234,2264230000.0,1994.99,--,2019.35,2023.32,1993.38,1.65,17991.348,1.68
1126,2015-01-31,,,,,,,,,,,,,,,,,,17991.348,
1127,2015-02-01,,,,,,,,,,,,,,,,,,17991.348,
1128,2015-02-02,109.0333,109.5006,107.2704,109.5006,4712017.0,4650.600098,4676.689941,4580.459961,4676.689941,4676.689941,2006450000.0,2020.85,--,1996.67,2021.66,1980.9,1.65,17991.348,1.68
1129,2015-02-03,109.5643,112.2902,109.5643,112.1981,5539406.0,4693.25,4727.740234,4670.819824,4727.740234,4727.740234,2153520000.0,2050.03,--,2022.71,2050.3,2022.71,1.70,17991.348,1.79
1130,2015-02-04,111.306,112.368,110.9449,111.129,3678339.0,4699.810059,4744.330078,4697.790039,4716.700195,4716.700195,2212960000.0,2041.51,--,2048.86,2054.74,2036.72,1.71,17991.348,1.81
1131,2015-02-05,111.3627,112.2831,111.2636,111.8016,5253628.0,4729.649902,4767.379883,4722.799805,4765.100098,4765.100098,2036590000.0,2062.52,--,2043.45,2063.55,2043.45,1.70,17991.348,1.83
1132,2015-02-06,112.18,112.7076,111.3885,111.7379,3256440.0,4768.839844,4787.180176,4731.220215,4744.399902,4744.399902,2034060000.0,2055.47,--,2062.28,2072.4,2049.97,1.71,17991.348,1.95
1133,2015-02-07,,,,,,,,,,,,,,,,,,17991.348,
1134,2015-02-08,,,,,,,,,,,,,,,,,,17991.348,
1135,2015-02-09,111.2246,112.294,110.7968,111.0463,3057502.0,4723.72998,4749.470215,4719.609863,4726.009766,4726.009766,1654680000.0,2046.74,--,2053.47,2056.16,2041.88,1.71,17991.348,1.96
1136,2015-02-10,111.7522,113.0498,110.5686,113.0498,4440614.0,4754.629883,4793.27002,4737.120117,4787.640137,4787.640137,1773730000.0,2068.59,--,2049.38,2070.86,2048.62,1.70,17991.348,2.01
1137,2015-02-11,112.4794,113.4277,112.0587,112.7931,3626658.0,4788.370117,4810.359863,4780.129883,4801.180176,4801.180176,1793630000.0,2068.53,--,2068.55,2073.48,2057.99,1.68,17991.348,2.00
1138,2015-02-12,113.1639,113.72,112.7147,113.0213,3333063.0,4828.080078,4857.609863,4823.569824,4857.609863,4857.609863,2075470000.0,2088.48,--,2069.98,2088.53,2069.98,1.66,17991.348,1.99
1139,2015-02-13,113.2066,114.6469,113.1068,114.3617,3706919.0,4869.72998,4893.839844,4860.120117,4893.839844,4893.839844,1942240000.0,2096.99,--,2088.78,2097.03,2086.7,1.68,17991.348,2.02
1140,2015-02-14,,,,,,,,,,,,,,,,,,17991.348,
1141,2015-02-15,,,,,,,,,,,,,,,,,,17991.348,
1142,2015-02-16,,,,,,,,,,,,2096.99,--,0.0,0.0,0.0,.,17991.348,.
1143,2015-02-17,113.8982,115.0818,113.884,114.7609,2893590.0,4889.990234,4901.890137,4880.640137,4899.27002,4899.27002,1751490000.0,2100.34,--,2096.47,2101.3,2089.8,1.71,17991.348,2.14
1144,2015-02-18,115.4026,115.8375,114.5328,115.6379,4358252.0,4890.839844,4907.5,4885.600098,4906.359863,4906.359863,1684800000.0,2099.68,--,2099.16,2100.23,2092.15,1.71,17991.348,2.07
1145,2015-02-19,115.5381,117.2777,115.1032,116.85,3504269.0,4901.509766,4929.529785,4900.629883,4924.700195,4924.700195,1592890000.0,2097.45,--,2099.25,2102.13,2090.79,1.74,17991.348,2.11
1146,2015-02-20,116.6717,117.1708,115.5666,116.6788,3352781.0,4919.779785,4957.02002,4905.589844,4955.970215,4955.970215,1761140000.0,2110.3,--,2097.65,2110.61,2085.44,1.75,17991.348,2.13
1147,2015-02-21,,,,,,,,,,,,,,,,,,17991.348,
1148,2015-02-22,,,,,,,,,,,,,,,,,,17991.348,
1149,2015-02-23,117.0924,117.2136,115.8589,116.1512,2714434.0,4953.100098,4960.970215,4939.560059,4960.970215,4960.970215,1754850000.0,2109.66,--,2109.83,2110.05,2103.0,1.72,17991.348,2.06
1150,2015-02-24,115.8518,117.6342,115.1531,117.5202,4701626.0,4956.209961,4971.180176,4945.140137,4968.120117,4968.120117,1834890000.0,2115.48,--,2109.1,2117.94,2105.87,1.72,17991.348,1.99
1151,2015-02-25,117.5986,117.6128,115.916,116.0799,4004559.0,4960.359863,4984.240234,4956.0,4967.140137,4967.140137,1848560000.0,2113.86,--,2115.3,2119.59,2109.89,1.72,17991.348,1.96
1152,2015-02-26,116.743,117.0282,113.9125,114.6968,7110571.0,4969.27002,4989.109863,4955.509766,4987.890137,4987.890137,1905550000.0,2110.74,--,2113.91,2113.91,2103.76,1.79,17991.348,2.03
1153,2015-02-27,114.8251,115.7092,114.1906,115.4597,4410037.0,4985.029785,4989.25,4960.870117,4963.529785,4963.529785,1955590000.0,2104.5,--,2110.88,2112.74,2103.75,1.83,17991.348,2.00
1154,2015-02-28,,,,,,,,,,,,,,,,,,17991.348,
1155,2015-03-01,,,,,,,,,,,,,,,,,,17991.348,
1156,2015-03-02,115.2743,115.424,113.9411,114.4187,5917812.0,4973.430176,5008.569824,4972.009766,5008.100098,5008.100098,1931110000.0,2117.39,--,2105.23,2117.52,2104.5,1.83,17991.348,2.08
1157,2015-03-03,114.269,115.3242,114.0765,114.8108,3234068.0,4990.700195,4996.660156,4956.069824,4979.899902,4979.899902,2018900000.0,2107.78,--,2115.76,2115.76,2098.26,1.86,17991.348,2.12
1158,2015-03-04,114.4615,114.4757,113.1639,113.6629,3633335.0,4961.240234,4973.319824,4938.899902,4967.140137,4967.140137,1824830000.0,2098.53,--,2107.72,2107.72,2087.62,1.87,17991.348,2.12
1159,2015-03-05,113.9767,115.1459,113.8647,114.9178,3791660.0,4979.950195,4993.52002,4963.100098,4982.810059,4982.810059,1724200000.0,2101.04,--,2098.54,2104.25,2095.22,1.84,17991.348,2.11
1160,2015-03-06,114.2119,115.1032,112.6933,113.007,4540174.0,4967.240234,4982.930176,4918.629883,4927.370117,4927.370117,1918220000.0,2071.26,--,2100.91,2100.91,2067.27,1.83,17991.348,2.24
1161,2015-03-07,,,,,,,,,,,,,,,,,,17991.348,
1162,2015-03-08,,,,,,,,,,,,,,,,,,17991.348,
1163,2015-03-09,112.7931,114.8964,112.7931,114.6255,5193874.0,4936.080078,4950.470215,4920.819824,4942.439941,4942.439941,1696510000.0,2079.43,--,2072.25,2083.49,2072.21,1.76,17991.348,2.20
1164,2015-03-10,113.7913,114.2405,112.5151,112.5151,4600968.0,4899.509766,4903.439941,4859.790039,4859.790039,4859.790039,1876010000.0,2044.16,--,2076.14,2076.14,2044.16,1.73,17991.348,2.14
1165,2015-03-11,113.0569,113.4633,111.1782,111.7949,5709290.0,4866.939941,4876.089844,4846.790039,4849.939941,4849.939941,1846020000.0,2040.24,--,2044.69,2050.08,2039.69,1.72,17991.348,2.11
1166,2015-03-12,111.4171,113.1639,111.4171,112.6363,4567346.0,4853.97998,4895.799805,4853.200195,4893.290039,4893.290039,1855110000.0,2065.95,--,2041.1,2066.41,2041.1,1.71,17991.348,2.10
1167,2015-03-13,112.2655,112.3083,109.3708,109.9982,6063970.0,4885.540039,4904.470215,4842.799805,4871.759766,4871.759766,1851410000.0,2053.4,--,2064.56,2064.56,2041.17,1.69,17991.348,2.13
1168,2015-03-14,,,,,,,,,,,,,,,,,,17991.348,
1169,2015-03-15,,,,,,,,,,,,,,,,,,17991.348,
1170,2015-03-16,110.5472,112.0017,110.369,111.9946,3749638.0,4897.27002,4929.939941,4889.089844,4929.509766,4929.509766,1713480000.0,2081.19,--,2055.35,2081.41,2055.35,1.65,17991.348,2.10
1171,2015-03-17,111.3672,112.1443,110.7754,111.909,3311792.0,4912.649902,4944.910156,4907.02002,4937.430176,4937.430176,1724370000.0,2074.28,--,2080.59,2080.59,2065.08,1.64,17991.348,2.06
1172,2015-03-18,111.8306,114.5756,111.082,113.941,5738466.0,4926.830078,5001.569824,4907.720215,4982.830078,4982.830078,1983570000.0,2099.5,--,2072.84,2106.85,2061.23,1.70,17991.348,1.93
1173,2015-03-19,113.8626,114.7324,113.228,113.941,3878559.0,4982.02002,5000.02002,4979.939941,4992.379883,4992.379883,1674970000.0,2089.27,--,2098.69,2098.69,2085.56,1.79,17991.348,1.98
1174,2015-03-20,114.7538,116.2154,114.326,116.1299,9006417.0,5033.470215,5042.140137,5020.069824,5026.419922,5026.419922,2825670000.0,2108.1,--,2090.32,2113.92,2090.32,1.76,17991.348,1.93
1175,2015-03-21,,,,,,,,,,,,,,,,,,17991.348,
1176,2015-03-22,,,,,,,,,,,,,,,,,,17991.348,
1177,2015-03-23,116.0514,117.8909,116.0229,117.3776,5929927.0,5020.600098,5031.390137,5010.970215,5010.970215,5010.970215,1608880000.0,2104.42,--,2107.99,2114.86,2104.42,1.75,17991.348,1.92
1178,2015-03-24,117.4916,117.5629,116.1441,116.2154,4336706.0,5010.100098,5032.47998,4994.560059,4994.72998,4994.72998,1611670000.0,2091.5,--,2103.94,2107.63,2091.5,1.77,17991.348,1.88
1179,2015-03-25,116.2724,116.2724,113.5061,113.5061,5428730.0,5002.830078,5006.759766,4876.52002,4876.52002,4876.52002,2219520000.0,2061.05,--,2093.1,2097.43,2061.05,1.81,17991.348,1.93
1180,2015-03-26,113.556,114.9677,113.2993,114.4971,4396024.0,4835.709961,4889.209961,4825.930176,4863.359863,4863.359863,2004960000.0,2056.15,--,2059.94,2067.15,2045.5,1.80,17991.348,2.01
1181,2015-03-27,114.6397,114.7182,113.5275,114.3617,3477826.0,4863.740234,4899.259766,4859.660156,4891.220215,4891.220215,1678650000.0,2061.02,--,2055.78,2062.83,2052.96,1.76,17991.348,1.95
1182,2015-03-28,,,,,,,,,,,,,,,,,,17991.348,
1183,2015-03-29,,,,,,,,,,,,,,,,,,17991.348,
1184,2015-03-30,115.0105,116.6432,114.9677,115.9801,4138018.0,4921.779785,4948.459961,4921.120117,4947.439941,4947.439941,1778520000.0,2086.24,--,2064.11,2088.97,2064.11,1.73,17991.348,1.96
1185,2015-03-31,114.8465,115.7377,114.3617,114.433,4255158.0,4925.910156,4940.870117,4899.310059,4900.879883,4900.879883,1837660000.0,2067.89,--,2084.05,2084.05,2067.04,1.76,17991.348,1.94
1186,2015-04-01,114.2405,114.5185,112.9286,113.4918,3700791.0,4894.359863,4899.379883,4844.390137,4880.22998,4880.22998,1874960000.0,2059.69,--,2067.63,2067.63,2048.38,1.80,18193.707,1.87
1187,2015-04-02,113.7342,115.8874,113.2851,114.3973,4671578.0,4885.410156,4901.330078,4872.959961,4886.939941,4886.939941,1563670000.0,2066.96,--,2060.03,2072.17,2057.32,1.81,18193.707,1.92
1188,2015-04-03,,,,,,,,,,,,2066.96,--,0.0,0.0,0.0,1.83,18193.707,1.85
1189,2015-04-04,,,,,,,,,,,,,,,,,,18193.707,
1190,2015-04-05,,,,,,,,,,,,,,,,,,18193.707,
1191,2015-04-06,113.8555,116.0728,113.151,115.5309,3465681.0,4855.939941,4929.620117,4852.910156,4917.319824,4917.319824,1737560000.0,2080.62,--,2064.87,2086.99,2056.52,1.85,18193.707,1.92
1192,2015-04-07,115.2671,116.8143,115.2315,115.5523,3147966.0,4917.5,4948.879883,4909.77002,4910.22998,4910.22998,1572940000.0,2076.33,--,2080.79,2089.81,2076.1,1.85,18193.707,1.89
1193,2015-04-08,115.3028,116.6075,114.7966,115.3955,2524323.0,4914.149902,4956.720215,4914.149902,4950.819824,4950.819824,1714210000.0,2081.9,--,2076.94,2086.69,2073.3,1.84,18193.707,1.92
1194,2015-04-09,115.2885,115.8375,114.5898,115.7448,2263490.0,4950.839844,4975.930176,4928.109863,4974.560059,4974.560059,1729750000.0,2091.18,--,2081.29,2093.31,2074.29,1.84,18193.707,1.97
1195,2015-04-10,115.7448,116.4507,114.9677,116.1156,2515603.0,4977.029785,4996.080078,4970.02002,4995.97998,4995.97998,1494240000.0,2102.06,--,2091.51,2102.61,2091.51,1.82,18193.707,1.96
1196,2015-04-11,,,,,,,,,,,,,,,,,,18193.707,
1197,2015-04-12,,,,,,,,,,,,,,,,,,18193.707,
1198,2015-04-13,115.7662,116.9284,115.7591,115.7734,3868911.0,5001.549805,5024.25,4985.959961,4988.25,4988.25,1544190000.0,2092.43,--,2102.03,2107.65,2092.33,1.80,18193.707,1.94
1199,2015-04-14,115.8019,116.0266,114.6397,115.7163,2719287.0,4988.819824,4996.819824,4952.009766,4977.290039,4977.290039,1571360000.0,2095.84,--,2092.28,2098.62,2083.24,1.80,18193.707,1.90
1200,2015-04-15,115.9516,117.6128,115.8589,117.0211,3498756.0,4992.620117,5021.189941,4989.240234,5011.02002,5011.02002,1795530000.0,2106.63,--,2097.82,2111.91,2097.82,1.84,18193.707,1.91
1201,2015-04-16,116.4364,116.9141,115.8874,116.3081,3136947.0,4999.359863,5016.0,4996.0,5007.790039,5007.790039,1662850000.0,2104.99,--,2105.96,2111.3,2100.02,1.85,18193.707,1.90
1202,2015-04-17,115.3242,115.4026,114.0979,114.5542,4308880.0,4966.109863,4974.089844,4912.330078,4931.810059,4931.810059,1985190000.0,2081.18,--,2102.58,2102.58,2072.37,1.89,18193.707,1.87
1203,2015-04-18,,,,,,,,,,,,,,,,,,18193.707,
1204,2015-04-19,,,,,,,,,,,,,,,,,,18193.707,
1205,2015-04-20,115.5737,118.8106,115.4311,118.4684,9609204.0,4958.069824,5000.200195,4952.680176,4994.600098,4994.600098,1646340000.0,2100.4,--,2084.11,2103.94,2084.11,1.89,18193.707,1.90
1206,2015-04-21,118.4043,119.3383,116.964,117.1138,9683592.0,5023.959961,5028.220215,5009.509766,5014.100098,5014.100098,1721260000.0,2097.29,--,2102.82,2109.64,2094.38,1.86,18193.707,1.92
1207,2015-04-22,117.2064,118.3543,116.137,117.898,4024674.0,5026.569824,5040.649902,4992.620117,5035.169922,5035.169922,1696380000.0,2107.96,--,2098.27,2109.98,2091.05,1.87,18193.707,1.99
1208,2015-04-23,117.8053,122.568,117.7412,121.3774,8230392.0,5020.220215,5073.089844,5019.290039,5056.060059,5056.060059,1858620000.0,2112.93,--,2107.21,2120.49,2103.19,1.89,18193.707,1.96
1209,2015-04-24,121.3702,121.8123,120.3079,121.0494,3888439.0,5096.339844,5100.370117,5081.209961,5092.080078,5092.080078,1895150000.0,2117.69,--,2112.8,2120.92,2112.8,1.89,18193.707,1.93
1210,2015-04-25,,,,,,,,,,,,,,,,,,18193.707,
1211,2015-04-26,,,,,,,,,,,,,,,,,,18193.707,
1212,2015-04-27,121.8408,122.2686,121.4201,121.7267,3166588.0,5104.359863,5119.830078,5053.540039,5060.25,5060.25,2172470000.0,2108.92,--,2119.29,2125.92,2107.04,1.91,18193.707,1.94
1213,2015-04-28,121.798,124.5501,121.2205,124.0011,5816308.0,5063.259766,5075.299805,5006.279785,5055.419922,5055.419922,2032500000.0,2114.76,--,2108.35,2116.09,2094.89,1.89,18193.707,2.00
1214,2015-04-29,123.6304,124.864,123.2026,124.3434,4517190.0,5028.450195,5053.839844,4999.830078,5023.640137,5023.640137,1871300000.0,2106.85,--,2112.49,2113.65,2097.41,1.92,18193.707,2.06
1215,2015-04-30,123.8942,124.2578,121.4201,122.126,5062613.0,4996.990234,5015.959961,4921.549805,4941.419922,4941.419922,2269290000.0,2085.51,--,2105.52,2105.52,2077.59,1.94,18193.707,2.05
1216,2015-05-01,123.4878,124.0582,122.9317,123.8229,3312052.0,4966.319824,5005.390137,4962.740234,5005.390137,5005.390137,1854400000.0,2108.29,--,2087.38,2108.41,2087.38,1.94,18193.707,2.12
1217,2015-05-02,,,,,,,,,,,,,,,,,,18193.707,
1218,2015-05-03,,,,,,,,,,,,,,,,,,18193.707,
1219,2015-05-04,124.3933,125.698,123.8443,124.0368,4023850.0,5018.350098,5043.620117,5013.02002,5016.930176,5016.930176,1668200000.0,2114.49,--,2110.23,2120.95,2110.23,1.92,18193.707,2.16
1220,2015-05-05,123.7088,124.2222,122.6037,123.4022,3593465.0,5000.200195,5008.27002,4934.339844,4939.330078,4939.330078,2069490000.0,2089.46,--,2112.63,2115.24,2088.46,1.94,18193.707,2.19
1221,2015-05-06,124.2163,125.0425,121.3138,122.1688,3610900.0,4956.700195,4965.100098,4888.169922,4919.640137,4919.640137,2144620000.0,2080.15,--,2091.26,2098.42,2067.93,1.91,18193.707,2.25
1222,2015-05-07,121.867,123.5553,121.4432,122.8441,2472627.0,4917.75,4957.120117,4914.529785,4945.540039,4945.540039,2042960000.0,2088.0,--,2079.96,2092.9,2074.99,1.88,18193.707,2.18
1223,2015-05-08,124.245,124.5252,123.7421,124.0582,3092599.0,4991.629883,5014.330078,4989.259766,5003.549805,5003.549805,1978760000.0,2116.1,--,2092.13,2117.66,2092.13,1.88,18193.707,2.16
1224,2015-05-09,,,,,,,,,,,,,,,,,,18193.707,
1225,2015-05-10,,,,,,,,,,,,,,,,,,18193.707,
1226,2015-05-11,124.0367,124.281,122.7507,122.9375,2661030.0,5003.259766,5017.379883,4992.02002,4993.569824,4993.569824,1731390000.0,2105.33,--,2115.56,2117.69,2104.58,1.88,18193.707,2.28
1227,2015-05-12,122.528,123.2032,121.2995,122.528,2961739.0,4966.439941,4995.5,4931.600098,4976.189941,4976.189941,1705870000.0,2099.12,--,2102.87,2105.06,2085.57,1.88,18193.707,2.28
1228,2015-05-13,123.0237,124.1013,122.6717,123.7709,2457521.0,4991.419922,5012.970215,4977.490234,4981.689941,4981.689941,1672260000.0,2098.48,--,2099.62,2110.19,2096.04,1.86,18193.707,2.27
1229,2015-05-14,124.6474,125.2939,124.4462,125.0425,2438669.0,5016.680176,5051.720215,4999.649902,5050.799805,5050.799805,1741970000.0,2121.1,--,2100.43,2121.45,2100.43,1.87,18193.707,2.23
1230,2015-05-15,124.9419,125.3011,124.0008,124.4749,2916115.0,5059.149902,5062.649902,5034.839844,5048.290039,5048.290039,1667260000.0,2122.73,--,2122.07,2123.89,2116.79,1.83,18193.707,2.14
1231,2015-05-16,,,,,,,,,,,,,,,,,,18193.707,
1232,2015-05-17,,,,,,,,,,,,,,,,,,18193.707,
